id	acronym	name	parent
276	4152	ITG	inferior_temporal_gyrus,_right	4147
277	4153	ITG-its	inferior_temporal_gyrus,_right,_bank_of_the_its	4152
278	4154	ITG-l	inferior_temporal_gyrus,_right,_lateral_bank_of_gyrus	4152
279	4155	ITG-mts	inferior_temporal_gyrus,_right,_bank_of_mts	4152
280	4140	MTG	middle_temporal_gyrus	4132
281	4141	MTG	middle_temporal_gyrus,_left	4140
282	4142	MTG-s	middle_temporal_gyrus,_left,_superior_bank_of_gyrus	4141
283	4143	MTG-i	middle_temporal_gyrus,_left,_inferior_bank_of_gyrus	4141
284	4144	MTG	middle_temporal_gyrus,_right	4140
285	4145	MTG-s	middle_temporal_gyrus,_right,_superior_bank_of_gyrus	4144
286	4146	MTG-i	middle_temporal_gyrus,_right,_inferior_bank_of_gyrus	4144
287	4177	PLP	planum_polare	4132
288	4178	PLP	planum_polare,_left	4177
289	4179	PLP	planum_polare,_right	4177
290	4171	PLT	planum_temporale	4132
291	4172	PLT	planum_temporale,_left	4171
292	4173	PLT	planum_temporale,_right	4171
293	4133	STG	superior_temporal_gyrus	4132
294	4134	STG	superior_temporal_gyrus,_left	4133
295	4135	STG-l	superior_temporal_gyrus,_left,_lateral_bank_of_gyrus	4134
296	4136	STG-i	superior_temporal_gyrus,_left,_inferior_bank_of_gyrus	4134
297	4137	STG	superior_temporal_gyrus,_right	4133
298	4138	STG-l	superior_temporal_gyrus,_right,_lateral_bank_of_gyrus	4137
299	4139	STG-i	superior_temporal_gyrus,_right,_inferior_bank_of_gyrus	4137
300	4174	TP	temporal_pole	4132
301	4175	TP	temporal_pole,_left	4174
302	4903	TP-s	temporal_pole,_left,_superior_aspect	4175
303	4904	TP-i	temporal_pole,_left,_inferior_aspect	4175
304	4905	TP-m	temporal_pole,_left,_medial_aspect	4175
305	4176	TP	temporal_pole,_right	4174
306	4906	TP-s	temporal_pole,_right,_superior_aspect	4176
307	4907	TP-i	temporal_pole,_right,_inferior_aspect	4176
308	4908	TP-m	temporal_pole,_right,_medial_aspect	4176
309	4168	TG	transverse_gyri	4132
310	4169	TG	transverse_gyri,_left	4168
311	4170	TG	transverse_gyri,_right	4168
312	4275	CxN	cerebral_nuclei	4007
313	4327	Amg	amygdala	4275
314	4328	ATZ	amygdalohippocampal_transition_zone	4327
315	4329	ATZ	amygdalohippocampal_transition_zone,_left	4328
316	4330	AHiA	amygdalohippocampal_area,_left	4329
317	504452	AHiAm	amygdalohippocampal_area,_left,_magnocellular_division	4330
318	504456	AHiAp	amygdalohippocampal_area,_left,_parvocellular_division	4330
319	504460	AHiAml	amygdalohippocampal_area,_left,_marginal_layer	4330
320	4335	ATZ	amygdalohippocampal_transition_zone,_right	4328
321	4336	AHiA	amygdalohippocampal_area,_right	4335
322	504464	AHiAm	amygdalohippocampal_area,_right,_magnocellular_division	4336
323	504468	AHiAp	amygdalohippocampal_area,_right,_parvocellular_division	4336
324	504472	AHiAml	amygdalohippocampal_area,_right,_marginal_layer	4336
325	504476	AAA	anterior_amygdaloid_area	4327
326	504480	AAA	anterior_amygdaloid_area,_left	504476
327	504484	AAAd	anterior_amygdaloid_area,_left,_dorsal_division	504480
328	504488	AAAv	anterior_amygdaloid_area,_left,_ventral_division	504480
329	504492	AAA	anterior_amygdaloid_area,_right	504476
330	504496	AAAd	anterior_amygdaloid_area,_right,_dorsal_division	504492
331	504500	AAAv	anterior_amygdaloid_area,_right,_ventral_division	504492
332	4341	BLA	basolateral_nucleus	4327
333	4342	BLA	basolateral_nucleus,_left	4341
334	4343	BLAm	basolateral_nucleus,_left,_magnocellular_(dorsal)	4342
335	504504	BLAdl	basolateral_nucleus,_left,_dorsolateral_division	4343
336	4344	BLAi	basolateral_nucleus,_left,_intermediate	4342
337	4345	BLAp	basolateral_nucleus,_left,_parvicellular_(ventral)	4342
338	504508	BLAvl	basolateral_nucleus,_left,_ventrolateral_division	4345
339	504512	BLAvm	basolateral_nucleus,_left,_ventromedial_divison	4345
340	4346	BLA	basolateral_nucleus,_right	4341
341	4347	BLAm	basolateral_nucleus,_right,_magnocellular_(dorsal)	4346
342	504516	BLAdl	basolateral_nucleus,_right,_dorsolateral_division	4347
343	4348	BLAi	basolateral_nucleus,_right,_intermediate	4346
344	4349	BLAp	basolateral_nucleus,_right,_parvicellular_(ventral)	4346
345	504520	BLAvl	basolateral_nucleus,_right,_ventrolateral_division	4349
346	504524	BLAvm	basolateral_nucleus,_right,_ventromedial_divison	4349
347	4350	BMA	basomedial_nucleus	4327
348	4351	BMA	basomedial_nucleus,_left	4350
349	504528	BMAd	basomedial_nucleus,_left,_dorsal_division	4351
350	4352	BMAmc	basomedial_nucleus,_left,_magnocellular_division	504528
351	504534	BMAdl	basomedial_nucleus,_left,_dorsolateral_division	504528
352	504538	BMAm	basomedial_nucleus,_left,_medial_division	504528
353	504542	BMAv	basomedial_nucleus,_left,_ventral_division	4351
354	4353	BMApc	basomedial_nucleus,_left,_parvicellular_division	504542
355	4354	BMAvm	basomedial_nucleus,_left,_ventromedial_division	504542
356	4355	BMA	basomedial_nucleus,_right	4350
357	504550	BMAd	basomedial_nucleus,_right,_dorsal_division	4355
358	4356	BMAmc	basomedial_nucleus,_right,_magnocellular_division	504550
359	504556	BMAdl	basomedial_nucleus,_right,_dorsolateral_division	504550
360	504561	BMAm	basomedial_nucleus,_right,_medial_division	504550
361	504565	BMAv	basomedial_nucleus,_right,_ventral_division	4355
362	4357	BMApc	basomedial_nucleus,_right,_parvicellular_division	504565
363	4358	BMAvm	basomedial_nucleus,_right,_ventromedial_division	504565
364	4359	CeA	central_nucleus	4327
365	4360	CeA	central_nucleus,_left	4359
366	4361	CeAm	central_nucleus,_medial_division,_left	4360
367	504574	CeAmd	central_nucleus,_medial_division,_left,_dorsal_part	4361
368	504578	CeAmv	central_nucleus,_medial_division,_left,_ventral_part	4361
369	4362	CeAl	central_nucleus,_lateral_division,_left	4360
370	504583	CeAla	central_nucleus,_lateral_division,_left,_apical_part	4362
371	504587	CeAlca	central_nucleus,_lateral_division,_left,_capsular_part	4362
372	504591	CeAlp	central_nucleus,_lateral_division,_left,_paracapsular_part	4362
373	504596	CeAlc	central_nucleus,_lateral_division,_left,_central_part	4362
374	4363	CeA	central_nucleus,_right	4359
375	4364	CeAm	central_nucleus,_medial_division,_right	4363
376	504600	CeAmd	central_nucleus,_medial_division,_right,_dorsal_part	4364
377	504604	CeAmv	central_nucleus,_medial_division,_right,_ventral_part	4364
378	4365	CeAl	central_nucleus,_lateral_division,_right	4363
379	504608	CeAla	central_nucleus,_lateral_division,_right,_apical_part	4365
380	504612	CeAlca	central_nucleus,_lateral_division,_right,_capsular_part	4365
381	504616	CeAlp	central_nucleus,_lateral_division,_right,_paracapsular_part	4365
382	504620	CeAlc	central_nucleus,_lateral_division,_right,_central_part	4365
383	4366	COMA	cortico-medial_group	4327
384	4367	COMA	cortico-medial_group,_left	4366
385	4368	COAa	anterior_cortical_nucleus,_left	4367
386	504624	COAad	anterior_cortical_nucleus,_left,_dorsal_division	4368
387	504628	COAav	anterior_cortical_nucleus,_left,_ventral_division	4368
388	504632	COAam	anterior_cortical_nucleus,_left,_marginal_layer	4368
389	4370	MA	medial_nucleus,_left	4367
390	504636	MAa	medial_nucleus,_left,_anterior_division	4370
391	504640	MAp	medial_nucleus,_left,_posterior_division	4370
392	504644	MApd	medial_nucleus,_left,_posterior_division,_dorsal_part	504640
393	504648	MApv	medial_nucleus,_left,_posterior_division,_ventral_part	504640
394	504652	MAm	medial_nucleus,_left,_marginal_layer	4370
395	4369	COAp	posterior_cortical_nucleus,_left	4367
396	504656	COApd	posterior_cortical_nucleus,_left,_dorsal_division	4369
397	504660	COApv	posterior_cortical_nucleus,_left,_ventral_division	4369
398	504664	COApm	posterior_cortical_nucleus,_left,_marginal_layer	4369
399	4371	COMA	cortico-medial_group,_right	4366
400	4372	COAa	anterior_cortical_nucleus,_right	4371
401	504668	COAad	anterior_cortical_nucleus,_right,_dorsal_division	4372
402	504672	COAav	anterior_cortical_nucleus,_right,_ventral_division	4372
403	504676	COAam	anterior_cortical_nucleus,_right,_marginal_layer	4372
404	4374	MA	medial_nucleus,_right	4371
